PersonId,MetricDate,Total Copilot actions taken,Total Copilot active days,Total Copilot enabled days,Copilot assisted hours,Intelligent recap actions taken,Organization,FunctionType,Region,Copilot actions taken in Word,Copilot actions taken in Excel,Copilot actions taken in Teams,Copilot actions taken in Outlook,Copilot actions taken in PowerPoint,Copilot actions taken in OneNote
P00231,2026-03-15 00:00:00,1,1,5,1.56,0,Northwind Traders,Engineering,North America,0,0,0,0,0,1
P00231,2026-03-22 00:00:00,0,0,5,0,0,Northwind Traders,Engineering,North America,0,0,0,0,0,0
P00231,2026-03-29 00:00:00,0,0,5,0,0,Northwind Traders,Engineering,North America,0,0,0,0,0,0
P00231,2026-04-05 00:00:00,0,0,5,0,0,Northwind Traders,Engineering,North America,0,0,0,0,0,0
P00231,2026-04-12 00:00:00,0,0,5,0,0,Northwind Traders,Engineering,North America,0,0,0,0,0,0
P00231,2026-04-19 00:00:00,0,0,5,0,0,Northwind Traders,Engineering,North America,0,0,0,0,0,0
P00231,2026-04-26 00:00:00,0,0,5,0,0,Northwind Traders,Engineering,North America,0,0,0,0,0,0
P00231,2026-05-03 00:00:00,0,0,5,0,0,Northwind Traders,Engineering,North America,0,0,0,0,0,0
P00231,2026-05-10 00:00:00,1,1,5,0.77,0,Northwind Traders,Engineering,North America,0,0,0,0,0,1
P00231,2026-05-17 00:00:00,1,1,5,0.15,1,Northwind Traders,Engineering,North America,0,0,0,0,1,0
P00231,2026-05-24 00:00:00,1,1,5,0.51,0,Northwind Traders,Engineering,North America,1,0,0,0,0,0
P00231,2026-05-31 00:00:00,0,0,5,0,0,Northwind Traders,Engineering,North America,0,0,0,0,0,0
P00232,2026-03-01 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-03-08 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-03-15 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-03-22 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-03-29 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-04-05 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-04-12 00:00:00,1,1,5,1.45,1,Northwind Traders,Customer Success,EMEA,1,0,0,0,0,0
P00232,2026-04-19 00:00:00,1,1,5,0.62,0,Northwind Traders,Customer Success,EMEA,1,0,0,0,0,0
P00232,2026-04-26 00:00:00,1,1,5,1.31,1,Northwind Traders,Customer Success,EMEA,0,0,0,0,1,0
P00232,2026-05-03 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-05-10 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-05-17 00:00:00,1,1,5,0.48,0,Northwind Traders,Customer Success,EMEA,1,0,0,0,0,0
P00232,2026-05-24 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00232,2026-05-31 00:00:00,0,0,5,0,0,Northwind Traders,Customer Success,EMEA,0,0,0,0,0,0
P00233,2026-03-01 00:00:00,10,2,5,2.32,0,Northwind Traders,Customer Success,LATAM,1,0,0,2,2,5
P00233,2026-03-08 00:00:00,10,2,5,2.35,1,Northwind Traders,Customer Success,LATAM,0,1,0,2,4,3
P00233,2026-03-15 00:00:00,10,3,5,1.96,1,Northwind Traders,Customer Success,LATAM,0,2,1,2,2,3
P00233,2026-03-22 00:00:00,14,4,5,2.26,1,Northwind Traders,Customer Success,LATAM,1,2,1,4,5,1
P00233,2026-03-29 00:00:00,13,4,5,2.13,2,Northwind Traders,Customer Success,LATAM,1,1,1,4,4,2
P00233,2026-04-05 00:00:00,13,3,5,1.69,1,Northwind Traders,Customer Success,LATAM,0,2,1,4,3,3
P00233,2026-04-12 00:00:00,12,3,5,1.7,2,Northwind Traders,Customer Success,LATAM,0,1,0,4,3,4
P00233,2026-04-19 00:00:00,13,4,5,2.39,1,Northwind Traders,Customer Success,LATAM,0,0,0,5,3,5
P00233,2026-04-26 00:00:00,11,3,5,2.58,0,Northwind Traders,Customer Success,LATAM,0,1,0,3,3,4
P00233,2026-05-03 00:00:00,10,3,5,2.64,1,Northwind Traders,Customer Success,LATAM,0,0,0,3,3,4
P00233,2026-05-10 00:00:00,20,5,5,2.52,3,Northwind Traders,Customer Success,LATAM,0,2,1,6,6,5
P00233,2026-05-17 00:00:00,11,2,5,2.25,1,Northwind Traders,Customer Success,LATAM,1,1,0,3,3,3
P00233,2026-05-24 00:00:00,15,3,5,2.92,1,Northwind Traders,Customer Success,LATAM,1,1,0,4,4,5
P00233,2026-05-31 00:00:00,22,5,5,2.91,2,Northwind Traders,Customer Success,LATAM,2,3,1,7,6,3
P00234,2026-03-01 00:00:00,14,3,5,2.38,1,Northwind Traders,Operations,APAC,4,1,3,3,2,1
P00234,2026-03-08 00:00:00,13,3,5,2.8,2,Northwind Traders,Operations,APAC,4,1,2,3,1,2
P00234,2026-03-15 00:00:00,11,3,5,1.8,1,Northwind Traders,Operations,APAC,3,2,2,2,1,1
P00234,2026-03-22 00:00:00,13,3,5,2.94,0,Northwind Traders,Operations,APAC,4,1,3,4,1,0
P00234,2026-03-29 00:00:00,12,3,5,2.69,0,Northwind Traders,Operations,APAC,3,1,2,2,1,3
P00234,2026-04-05 00:00:00,10,3,5,1.76,0,Northwind Traders,Operations,APAC,3,1,2,2,2,0
P00234,2026-04-12 00:00:00,13,3,5,1.99,0,Northwind Traders,Operations,APAC,4,1,2,3,1,2
P00234,2026-04-19 00:00:00,14,3,5,2.21,1,Northwind Traders,Operations,APAC,4,1,3,3,2,1
P00234,2026-04-26 00:00:00,15,4,5,2.9,2,Northwind Traders,Operations,APAC,4,1,2,4,2,2
P00234,2026-05-03 00:00:00,15,4,5,1.95,2,Northwind Traders,Operations,APAC,4,1,2,4,3,1
P00234,2026-05-10 00:00:00,12,3,5,2.56,0,Northwind Traders,Operations,APAC,3,0,1,3,2,3
P00234,2026-05-17 00:00:00,14,3,5,1.99,1,Northwind Traders,Operations,APAC,4,1,3,3,2,1
P00234,2026-05-24 00:00:00,24,5,5,3.0,1,Northwind Traders,Operations,APAC,7,3,4,5,3,2
P00234,2026-05-31 00:00:00,14,4,5,2.2,1,Northwind Traders,Operations,APAC,4,2,2,3,1,2
P00235,2026-03-01 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-03-08 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-03-15 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-03-22 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-03-29 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-04-05 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-04-12 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-04-19 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-04-26 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-05-03 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-05-10 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-05-17 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-05-24 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00235,2026-05-31 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,APAC,0,0,0,0,0,0
P00236,2026-03-01 00:00:00,12,3,5,2.3,0,Northwind Traders,Marketing,APAC,1,1,1,2,2,5
P00236,2026-03-08 00:00:00,14,4,5,1.96,2,Northwind Traders,Marketing,APAC,3,2,0,2,3,4
P00236,2026-03-15 00:00:00,14,3,5,2.82,1,Northwind Traders,Marketing,APAC,3,2,1,2,2,4
P00236,2026-03-22 00:00:00,12,3,5,2.93,1,Northwind Traders,Marketing,APAC,2,2,1,2,2,3
P00236,2026-03-29 00:00:00,5,1,5,0.88,1,Northwind Traders,Marketing,APAC,1,0,0,1,1,2
P00236,2026-04-05 00:00:00,5,2,5,1.71,0,Northwind Traders,Marketing,APAC,1,0,0,0,1,3
P00236,2026-04-12 00:00:00,13,3,5,2.89,1,Northwind Traders,Marketing,APAC,2,2,1,2,3,3
P00236,2026-04-19 00:00:00,16,4,5,2.32,2,Northwind Traders,Marketing,APAC,3,1,0,3,3,6
P00236,2026-04-26 00:00:00,23,5,5,4.23,2,Northwind Traders,Marketing,APAC,3,3,2,3,5,7
P00236,2026-05-03 00:00:00,12,3,5,1.68,1,Northwind Traders,Marketing,APAC,3,2,1,1,3,2
P00236,2026-05-10 00:00:00,19,5,5,3.67,2,Northwind Traders,Marketing,APAC,2,3,0,3,4,7
P00236,2026-05-17 00:00:00,4,1,5,0.89,0,Northwind Traders,Marketing,APAC,0,1,0,0,1,2
P00236,2026-05-24 00:00:00,15,4,5,2.33,1,Northwind Traders,Marketing,APAC,2,2,0,2,3,6
P00236,2026-05-31 00:00:00,8,2,5,1.65,1,Northwind Traders,Marketing,APAC,1,0,0,1,2,4
P00237,2026-03-01 00:00:00,19,4,5,2.78,2,Northwind Traders,Operations,EMEA,2,3,2,2,8,2
P00237,2026-03-08 00:00:00,5,2,5,1.97,1,Northwind Traders,Operations,EMEA,0,1,1,0,2,1
P00237,2026-03-15 00:00:00,8,2,5,2.23,1,Northwind Traders,Operations,EMEA,1,1,2,0,4,0
P00237,2026-03-22 00:00:00,22,5,5,3.03,2,Northwind Traders,Operations,EMEA,2,4,3,0,9,4
P00237,2026-03-29 00:00:00,25,5,5,4.26,2,Northwind Traders,Operations,EMEA,1,4,3,1,9,7
P00237,2026-04-05 00:00:00,26,5,5,3.76,3,Northwind Traders,Operations,EMEA,2,4,4,1,11,4
P00237,2026-04-12 00:00:00,35,5,5,5.09,3,Northwind Traders,Operations,EMEA,3,5,6,0,14,7
P00237,2026-04-19 00:00:00,27,5,5,3.66,2,Northwind Traders,Operations,EMEA,1,5,4,2,11,4
P00237,2026-04-26 00:00:00,29,5,5,4.97,3,Northwind Traders,Operations,EMEA,1,4,4,1,12,7
P00237,2026-05-03 00:00:00,38,5,5,5.63,3,Northwind Traders,Operations,EMEA,3,6,6,1,15,7
P00237,2026-05-10 00:00:00,33,5,5,5.06,3,Northwind Traders,Operations,EMEA,1,6,5,1,13,7
P00237,2026-05-17 00:00:00,39,5,5,5.51,4,Northwind Traders,Operations,EMEA,2,6,6,1,15,9
P00237,2026-05-24 00:00:00,33,5,5,4.21,2,Northwind Traders,Operations,EMEA,2,4,5,1,14,7
P00237,2026-05-31 00:00:00,28,5,5,3.36,2,Northwind Traders,Operations,EMEA,1,5,5,2,11,4
P00238,2026-03-01 00:00:00,7,2,5,2.09,1,Northwind Traders,Sales,APAC,2,0,0,1,2,2
P00238,2026-03-08 00:00:00,10,2,5,2.66,1,Northwind Traders,Sales,APAC,2,1,0,2,3,2
P00238,2026-03-15 00:00:00,10,3,5,2.23,1,Northwind Traders,Sales,APAC,3,0,1,2,2,2
P00238,2026-03-22 00:00:00,10,3,5,1.33,0,Northwind Traders,Sales,APAC,2,0,1,1,1,5
P00238,2026-03-29 00:00:00,14,4,5,2.66,2,Northwind Traders,Sales,APAC,5,0,0,3,3,3
P00238,2026-04-05 00:00:00,16,4,5,2.46,1,Northwind Traders,Sales,APAC,5,1,1,2,4,3
P00238,2026-04-12 00:00:00,14,4,5,1.99,1,Northwind Traders,Sales,APAC,4,0,1,3,3,3
P00238,2026-04-19 00:00:00,9,2,5,1.94,1,Northwind Traders,Sales,APAC,3,1,0,1,2,2
P00238,2026-04-26 00:00:00,15,4,5,2.52,1,Northwind Traders,Sales,APAC,5,1,0,2,3,4
P00238,2026-05-03 00:00:00,17,5,5,3.35,2,Northwind Traders,Sales,APAC,5,1,0,3,4,4
P00238,2026-05-10 00:00:00,17,4,5,2.6,1,Northwind Traders,Sales,APAC,6,0,1,3,4,3
P00238,2026-05-17 00:00:00,15,4,5,2.32,0,Northwind Traders,Sales,APAC,4,2,1,2,3,3
P00238,2026-05-24 00:00:00,17,4,5,2.24,0,Northwind Traders,Sales,APAC,5,0,0,3,4,5
P00238,2026-05-31 00:00:00,6,2,5,0.95,0,Northwind Traders,Sales,APAC,2,0,1,1,1,1
P00239,2026-03-01 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-03-08 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-03-15 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-03-22 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-03-29 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-04-05 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-04-12 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-04-19 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-04-26 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-05-03 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-05-10 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00239,2026-05-17 00:00:00,2,1,5,1.36,1,Northwind Traders,Marketing,LATAM,0,0,0,0,1,1
P00239,2026-05-24 00:00:00,1,1,5,1.03,0,Northwind Traders,Marketing,LATAM,1,0,0,0,0,0
P00239,2026-05-31 00:00:00,0,0,5,0,0,Northwind Traders,Marketing,LATAM,0,0,0,0,0,0
P00240,2026-03-01 00:00:00,18,5,5,2.8,2,Northwind Traders,Sales,APAC,0,3,3,4,3,5
P00240,2026-03-08 00:00:00,33,5,5,4.37,2,Northwind Traders,Sales,APAC,0,4,7,7,5,10
P00240,2026-03-15 00:00:00,19,5,5,2.6,2,Northwind Traders,Sales,APAC,0,2,4,3,3,7
P00240,2026-03-22 00:00:00,22,5,5,2.9,2,Northwind Traders,Sales,APAC,0,2,5,5,3,7
P00240,2026-03-29 00:00:00,13,4,5,2.08,2,Northwind Traders,Sales,APAC,0,2,3,3,2,3
P00240,2026-04-05 00:00:00,27,5,5,3.92,2,Northwind Traders,Sales,APAC,1,4,6,7,5,4
P00240,2026-04-12 00:00:00,26,5,5,3.67,3,Northwind Traders,Sales,APAC,1,3,6,6,4,6
P00240,2026-04-19 00:00:00,43,5,5,5.75,3,Northwind Traders,Sales,APAC,1,4,10,9,7,12
P00240,2026-04-26 00:00:00,32,5,5,5.09,3,Northwind Traders,Sales,APAC,0,3,8,7,5,9
P00240,2026-05-03 00:00:00,24,5,5,3.03,2,Northwind Traders,Sales,APAC,0,3,4,5,3,9
P00240,2026-05-10 00:00:00,23,5,5,3.87,1,Northwind Traders,Sales,APAC,0,2,5,5,4,7
P00240,2026-05-17 00:00:00,31,5,5,5.18,2,Northwind Traders,Sales,APAC,0,4,6,6,5,10
P00240,2026-05-24 00:00:00,35,5,5,4.72,2,Northwind Traders,Sales,APAC,0,5,9,7,5,9
P00240,2026-05-31 00:00:00,32,5,5,4.02,3,Northwind Traders,Sales,APAC,0,4,7,6,5,10
P00241,2026-03-01 00:00:00,7,2,5,0.89,1,Northwind Traders,Finance,APAC,0,2,2,0,0,3
P00241,2026-03-08 00:00:00,4,1,5,0.95,0,Northwind Traders,Finance,APAC,0,1,1,1,0,1
P00241,2026-03-15 00:00:00,4,1,5,1.12,0,Northwind Traders,Finance,APAC,0,1,2,0,0,1
P00241,2026-03-22 00:00:00,4,1,5,1.53,0,Northwind Traders,Finance,APAC,0,1,1,0,0,2
P00241,2026-03-29 00:00:00,6,1,5,0.88,0,Northwind Traders,Finance,APAC,1,2,2,1,0,0
P00241,2026-04-05 00:00:00,0,0,5,0,0,Northwind Traders,Finance,APAC,0,0,0,0,0,0
P00241,2026-04-12 00:00:00,2,1,5,1.25,0,Northwind Traders,Finance,APAC,0,1,1,0,0,0
P00241,2026-04-19 00:00:00,0,0,5,0,0,Northwind Traders,Finance,APAC,0,0,0,0,0,0
P00241,2026-04-26 00:00:00,0,0,5,0,0,Northwind Traders,Finance,APAC,0,0,0,0,0,0
P00241,2026-05-03 00:00:00,4,1,5,1.82,0,Northwind Traders,Finance,APAC,0,0,1,1,0,2
P00241,2026-05-10 00:00:00,5,1,5,0.64,1,Northwind Traders,Finance,APAC,1,2,2,0,0,0
P00241,2026-05-17 00:00:00,10,3,5,1.6,1,Northwind Traders,Finance,APAC,1,3,3,0,1,2
P00241,2026-05-24 00:00:00,0,0,5,0,0,Northwind Traders,Finance,APAC,0,0,0,0,0,0
P00241,2026-05-31 00:00:00,0,0,5,0,0,Northwind Traders,Finance,APAC,0,0,0,0,0,0
P00242,2026-03-01 00:00:00,5,1,5,0.85,1,Northwind Traders,Sales,APAC,1,0,1,1,1,1
P00242,2026-03-08 00:00:00,11,3,5,2.58,1,Northwind Traders,Sales,APAC,0,0,2,1,5,3
P00242,2026-03-15 00:00:00,10,3,5,1.47,1,Northwind Traders,Sales,APAC,1,0,1,2,3,3
P00242,2026-03-22 00:00:00,11,3,5,2.47,1,Northwind Traders,Sales,APAC,1,1,2,2,4,1
P00242,2026-03-29 00:00:00,12,3,5,2.25,1,Northwind Traders,Sales,APAC,1,1,2,1,4,3
P00242,2026-04-05 00:00:00,13,4,5,2.85,1,Northwind Traders,Sales,APAC,1,1,2,2,5,2
P00242,2026-04-12 00:00:00,12,3,5,2.79,1,Northwind Traders,Sales,APAC,1,1,1,1,5,3
P00242,2026-04-19 00:00:00,14,4,5,3.06,1,Northwind Traders,Sales,APAC,1,1,2,1,6,3
P00242,2026-04-26 00:00:00,7,2,5,1.06,1,Northwind Traders,Sales,APAC,0,1,0,1,3,2
P00242,2026-05-03 00:00:00,12,3,5,1.66,1,Northwind Traders,Sales,APAC,1,0,2,2,4,3
P00242,2026-05-10 00:00:00,5,2,5,1.61,1,Northwind Traders,Sales,APAC,0,1,0,1,2,1
P00242,2026-05-17 00:00:00,14,4,5,2.28,1,Northwind Traders,Sales,APAC,2,1,1,3,6,1
P00242,2026-05-24 00:00:00,7,2,5,1.9,1,Northwind Traders,Sales,APAC,0,1,1,1,3,1
P00242,2026-05-31 00:00:00,17,4,5,2.12,1,Northwind Traders,Sales,APAC,1,1,3,3,8,1
P00243,2026-03-01 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-03-08 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-03-15 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-03-22 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-03-29 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-04-05 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-04-12 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-04-19 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-04-26 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-05-03 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-05-10 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-05-17 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-05-24 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00243,2026-05-31 00:00:00,0,0,5,0,0,Northwind Traders,Finance,North America,0,0,0,0,0,0
P00244,2026-03-01 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-03-08 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-03-15 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-03-22 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-03-29 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-04-05 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-04-12 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-04-19 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-04-26 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-05-03 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-05-10 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-05-17 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-05-24 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00244,2026-05-31 00:00:00,0,0,5,0,0,Northwind Traders,Finance,LATAM,0,0,0,0,0,0
P00245,2026-03-01 00:00:00,30,5,5,3.89,2,Northwind Traders,Customer Success,North America,4,7,6,5,3,5
P00245,2026-03-08 00:00:00,34,5,5,4.59,3,Northwind Traders,Customer Success,North America,5,8,6,7,4,4
P00245,2026-03-15 00:00:00,23,5,5,2.99,1,Northwind Traders,Customer Success,North America,3,5,4,4,3,4
P00245,2026-03-22 00:00:00,22,5,5,4.04,1,Northwind Traders,Customer Success,North America,3,5,4,4,2,4
P00245,2026-03-29 00:00:00,7,2,5,1.52,1,Northwind Traders,Customer Success,North America,1,2,2,1,1,0
P00245,2026-04-05 00:00:00,24,5,5,3.26,2,Northwind Traders,Customer Success,North America,2,5,4,4,3,6
P00245,2026-04-12 00:00:00,24,5,5,3.49,2,Northwind Traders,Customer Success,North America,2,6,5,4,2,5
P00245,2026-04-19 00:00:00,33,5,5,5.03,2,Northwind Traders,Customer Success,North America,4,8,6,6,3,6
P00245,2026-04-26 00:00:00,29,5,5,3.88,1,Northwind Traders,Customer Success,North America,4,6,5,5,4,5
P00245,2026-05-03 00:00:00,20,5,5,3.7,2,Northwind Traders,Customer Success,North America,3,4,4,4,1,4
P00245,2026-05-10 00:00:00,25,5,5,3.18,1,Northwind Traders,Customer Success,North America,4,6,5,4,2,4
P00245,2026-05-17 00:00:00,37,5,5,5.32,4,Northwind Traders,Customer Success,North America,4,9,7,6,3,8
P00245,2026-05-24 00:00:00,33,5,5,4.55,3,Northwind Traders,Customer Success,North America,5,8,6,5,3,6
P00245,2026-05-31 00:00:00,35,5,5,4.45,3,Northwind Traders,Customer Success,North America,4,8,7,6,3,7
P00246,2026-03-01 00:00:00,10,3,5,1.77,1,Northwind Traders,Operations,APAC,3,1,1,1,1,3
P00246,2026-03-08 00:00:00,6,2,5,1.69,1,Northwind Traders,Operations,APAC,1,0,0,1,0,4
P00246,2026-03-15 00:00:00,7,2,5,1.5,0,Northwind Traders,Operations,APAC,2,1,0,0,1,3
P00246,2026-03-22 00:00:00,10,2,5,2.08,1,Northwind Traders,Operations,APAC,2,2,1,1,1,3
P00246,2026-03-29 00:00:00,10,2,5,2.1,1,Northwind Traders,Operations,APAC,3,2,1,2,2,0
P00246,2026-04-05 00:00:00,9,2,5,1.37,1,Northwind Traders,Operations,APAC,2,2,0,1,1,3
P00246,2026-04-12 00:00:00,13,3,5,1.6,1,Northwind Traders,Operations,APAC,4,1,0,1,1,6
P00246,2026-04-19 00:00:00,4,1,5,1.46,1,Northwind Traders,Operations,APAC,1,1,0,1,1,0
P00246,2026-04-26 00:00:00,17,5,5,2.09,2,Northwind Traders,Operations,APAC,3,4,1,3,2,4
P00246,2026-05-03 00:00:00,15,4,5,2.17,2,Northwind Traders,Operations,APAC,4,3,0,2,1,5
P00246,2026-05-10 00:00:00,11,3,5,1.33,2,Northwind Traders,Operations,APAC,3,2,1,1,2,2
P00246,2026-05-17 00:00:00,7,2,5,2.3,0,Northwind Traders,Operations,APAC,2,2,0,1,1,1
P00246,2026-05-24 00:00:00,18,4,5,3.49,2,Northwind Traders,Operations,APAC,5,3,2,2,2,4
P00246,2026-05-31 00:00:00,15,4,5,2.11,1,Northwind Traders,Operations,APAC,3,3,2,1,1,5
P00247,2026-03-01 00:00:00,29,5,5,4.53,3,Wide World Importers,Marketing,North America,5,8,6,3,2,5
P00247,2026-03-08 00:00:00,27,5,5,4.11,2,Wide World Importers,Marketing,North America,5,7,6,3,3,3
P00247,2026-03-15 00:00:00,24,5,5,3.15,2,Wide World Importers,Marketing,North America,4,6,6,3,2,3
P00247,2026-03-22 00:00:00,27,5,5,3.36,3,Wide World Importers,Marketing,North America,4,7,6,2,2,6
P00247,2026-03-29 00:00:00,19,4,5,3.61,1,Wide World Importers,Marketing,North America,3,5,3,2,2,4
P00247,2026-04-05 00:00:00,26,5,5,3.98,2,Wide World Importers,Marketing,North America,5,8,6,2,2,3
P00247,2026-04-12 00:00:00,31,5,5,4.93,2,Wide World Importers,Marketing,North America,5,9,6,4,3,4
P00247,2026-04-19 00:00:00,31,5,5,4.78,3,Wide World Importers,Marketing,North America,5,8,7,2,3,6
P00247,2026-04-26 00:00:00,29,5,5,4.28,3,Wide World Importers,Marketing,North America,5,7,6,2,2,7
P00247,2026-05-03 00:00:00,36,5,5,5.79,4,Wide World Importers,Marketing,North America,6,9,8,3,3,7
P00247,2026-05-10 00:00:00,36,5,5,4.51,3,Wide World Importers,Marketing,North America,6,10,7,3,3,7
P00247,2026-05-17 00:00:00,24,5,5,3.76,1,Wide World Importers,Marketing,North America,4,7,5,3,1,4
P00247,2026-05-24 00:00:00,41,5,5,6.12,3,Wide World Importers,Marketing,North America,7,10,7,3,4,10
P00247,2026-05-31 00:00:00,29,5,5,4.52,3,Wide World Importers,Marketing,North America,5,7,6,2,2,7
P00248,2026-03-01 00:00:00,3,1,5,0.48,1,Wide World Importers,Finance,EMEA,1,1,1,0,0,0
P00248,2026-03-08 00:00:00,1,1,5,0.79,0,Wide World Importers,Finance,EMEA,0,0,0,1,0,0
P00248,2026-03-15 00:00:00,0,0,5,0,0,Wide World Importers,Finance,EMEA,0,0,0,0,0,0
P00248,2026-03-22 00:00:00,7,2,5,1.77,0,Wide World Importers,Finance,EMEA,1,1,0,2,1,2
P00248,2026-03-29 00:00:00,7,1,5,1.62,0,Wide World Importers,Finance,EMEA,1,2,1,3,0,0
P00248,2026-04-05 00:00:00,6,2,5,0.75,0,Wide World Importers,Finance,EMEA,1,1,0,2,0,2
